10.01.2015 01:08:32: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:968 MV22_DZ
12.01.2015 21:20:08: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:08: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:09: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:10: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:11: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:12: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:13: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:14: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:15: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:16: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:17: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:18: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:19: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:20: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:21: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:22: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:23: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:24: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:25: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:26: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:27: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
12.01.2015 21:20:27: Ludacris (71.74.108.253:2304) 7d2f7bd7204323d2f9b6100698cae3a7 - #0 0.000000 2:9337 MLRS_DES_EP1
